loan_id,month,year,amount_due,amount_collected,collection_efficiency
5225,2,2023,4.14,1.9,0.4585
5226,2,2023,1.85,1.73,0.9362
5228,2,2023,2.96,2.67,0.9034
5231,3,2023,8.82,7.83,0.8883
5232,3,2023,5.68,4.68,0.824
5234,3,2023,7.51,4.2,0.5587
5236,3,2023,4.2,1.86,0.4421
5237,3,2023,4.04,3.45,0.8538
5238,3,2023,2.83,1.46,0.5173
5240,3,2023,8.74,8.26,0.9453
5241,3,2023,5.14,4.39,0.8548
5243,3,2023,8.54,7.79,0.9124
5244,3,2023,4.46,2.78,0.6233
5245,3,2023,5.39,4.88,0.9055
5246,3,2023,5.29,5.29,1.0
5248,3,2023,3.36,2.82,0.8383
5249,3,2023,7.88,7.47,0.9473
5250,3,2023,8.07,4.36,0.5398
5251,3,2023,6.26,5.86,0.9359
5254,3,2023,2.2,2.03,0.9227
5255,3,2023,5.9,3.28,0.5561
5256,3,2023,7.08,6.47,0.9142
5257,3,2023,5.07,4.21,0.8307
5258,3,2023,6.4,5.95,0.9291
5261,3,2023,3.58,3.28,0.9169
5262,3,2023,7.52,7.0,0.9305
5264,3,2023,8.45,8.0,0.9473
5265,3,2023,7.14,6.57,0.9197
5266,3,2023,5.84,2.63,0.4502
5267,3,2023,6.33,4.32,0.682
5268,3,2023,8.86,5.33,0.602
5269,3,2023,3.69,3.51,0.9525
5270,3,2023,4.08,3.93,0.9625
5272,3,2023,4.13,2.57,0.6227
5273,3,2023,7.74,7.02,0.9068
5274,3,2023,4.4,3.82,0.8688
5275,3,2023,4.58,4.36,0.9519
5276,3,2023,5.21,4.85,0.9316
5277,3,2023,2.12,2.08,0.9826
5278,3,2023,6.89,5.99,0.8699
5279,3,2023,3.42,2.19,0.6405
5280,3,2023,5.8,5.3,0.9143
5281,3,2023,3.09,2.88,0.9309
5282,3,2023,2.58,2.31,0.8964
5283,3,2023,3.46,3.01,0.8701
5284,3,2023,6.68,6.28,0.9403
5285,3,2023,7.44,6.95,0.9338
5286,3,2023,2.73,2.37,0.8683
5287,3,2023,3.07,2.94,0.9592
5288,3,2023,3.03,2.88,0.9518
5289,3,2023,3.95,3.6,0.9104
5291,3,2023,8.17,3.93,0.4808
5292,3,2023,8.72,8.08,0.9272
5293,3,2023,4.2,3.66,0.8705
5295,3,2023,6.75,6.12,0.9062
5298,3,2023,2.73,2.24,0.8189
5299,3,2023,6.59,6.19,0.9401
5300,3,2023,4.42,3.72,0.8425
5301,3,2023,6.93,6.69,0.9651
5302,3,2023,2.62,2.34,0.8918
5304,3,2023,4.52,4.05,0.8965
5305,3,2023,6.37,5.6,0.8799
5307,3,2023,3.64,2.07,0.5679
5308,3,2023,7.32,3.92,0.5349
5309,3,2023,3.99,3.21,0.8055
5310,3,2023,4.56,4.36,0.9561
5311,3,2023,8.7,7.99,0.9185
5312,3,2023,2.55,1.57,0.6157
5313,3,2023,3.28,2.27,0.6909
5314,3,2023,2.79,2.71,0.9721
5315,3,2023,5.39,4.67,0.8672
5318,3,2023,9.15,7.86,0.8589
5319,3,2023,8.93,6.21,0.6959
5320,3,2023,7.97,3.93,0.4935
5321,3,2023,5.79,5.02,0.8675
5322,3,2023,7.06,6.45,0.9137
5323,3,2023,5.74,4.96,0.864
5324,3,2023,5.7,5.41,0.949
5325,3,2023,8.06,7.64,0.9475
5326,3,2023,9.38,8.69,0.9263
5327,3,2023,3.88,2.67,0.6891
5328,3,2023,7.8,7.61,0.9754
5330,3,2023,5.11,4.62,0.905
5331,3,2023,6.42,5.51,0.8577
5332,3,2023,7.64,7.05,0.923
5333,3,2023,10.49,10.37,0.9884
5334,3,2023,3.11,2.69,0.8644
5335,3,2023,5.54,4.93,0.8905
5336,3,2023,6.05,5.58,0.9217
5337,3,2023,9.93,5.76,0.58
5339,3,2023,3.59,3.11,0.8657
5340,3,2023,3.76,3.57,0.9499
5342,3,2023,5.75,5.74,0.9978
5343,3,2023,9.8,8.95,0.9128
5344,3,2023,8.96,7.78,0.8688
5345,3,2023,4.76,4.01,0.843
5347,3,2023,5.75,5.26,0.9153
5348,3,2023,9.18,8.71,0.9492
5349,3,2023,6.4,5.91,0.924
5351,3,2023,9.28,8.4,0.9049
5354,3,2023,11.21,9.88,0.8814
5356,3,2023,3.74,2.53,0.6763
5357,3,2023,5.37,5.04,0.9384
5358,3,2023,5.8,5.46,0.9416
5360,3,2023,5.32,4.49,0.8432
5361,3,2023,4.39,4.25,0.9686
5362,3,2023,3.49,3.24,0.928
5363,3,2023,8.81,8.47,0.961
5365,3,2023,7.11,6.05,0.8513
5366,3,2023,4.38,3.72,0.8504
5368,3,2023,10.45,9.39,0.899
5369,3,2023,5.27,4.88,0.9251
5370,3,2023,4.1,4.01,0.9769
5371,3,2023,8.62,8.04,0.9332
5372,3,2023,6.17,5.52,0.8953
5373,3,2023,2.87,2.48,0.8639
5374,3,2023,7.4,4.83,0.6532
5375,3,2023,7.74,6.71,0.8664
5376,3,2023,6.68,3.33,0.499
5381,3,2023,8.45,4.57,0.5409
5382,3,2023,3.6,3.49,0.9686
5383,3,2023,7.98,7.44,0.9322
5384,3,2023,5.05,4.54,0.8995
5386,3,2023,7.69,6.8,0.8842
5388,3,2023,13.33,6.85,0.5136
5390,3,2023,9.65,8.9,0.9221
5391,3,2023,9.44,8.57,0.9081
5392,3,2023,7.39,6.51,0.8812
5394,3,2023,12.88,6.25,0.4849
5395,3,2023,9.74,8.85,0.9081
5399,3,2023,8.45,6.93,0.8199
5400,3,2023,4.73,4.37,0.9233
5401,3,2023,6.71,5.81,0.8658
5402,3,2023,4.77,4.1,0.8589
5403,3,2023,7.99,6.69,0.8375
5404,3,2023,6.85,5.71,0.8332
5405,3,2023,6.18,5.26,0.8508
5406,3,2023,4.27,3.74,0.8766
5407,3,2023,9.66,9.5,0.9831
5408,3,2023,10.65,5.17,0.4853
5409,3,2023,8.33,7.6,0.9121
5410,3,2023,8.09,7.45,0.921
5411,3,2023,5.94,5.41,0.9102
5412,3,2023,7.82,7.05,0.9019
5413,3,2023,8.0,6.86,0.8572
5414,3,2023,9.58,9.23,0.963
5415,3,2023,12.17,11.89,0.9773
5416,3,2023,4.53,2.64,0.5831
5417,3,2023,11.1,4.54,0.4092
5419,3,2023,6.84,6.11,0.8938
5420,3,2023,5.05,4.38,0.8664
5423,3,2023,8.24,7.62,0.9252
5424,3,2023,13.27,5.85,0.4406
5426,3,2023,12.43,12.33,0.9916
5427,3,2023,6.13,5.84,0.9526
5428,3,2023,12.99,11.87,0.9135
5429,3,2023,8.78,8.31,0.9461
5430,3,2023,12.19,7.34,0.6022
5431,3,2023,10.54,9.3,0.8824
5432,3,2023,14.0,12.21,0.8724
5433,3,2023,13.24,12.02,0.9081
5434,3,2023,14.05,13.2,0.9395
5436,3,2023,11.79,10.74,0.9106
5437,3,2023,14.4,12.12,0.8419
5440,3,2023,17.67,15.42,0.8729
5441,3,2023,4.54,4.1,0.902
5444,3,2023,14.32,12.92,0.902
5448,3,2023,9.6,9.45,0.9839
5451,3,2023,16.88,10.71,0.6342
5452,3,2023,6.32,5.85,0.9252
5453,3,2023,13.3,12.83,0.9646
5454,3,2023,11.81,11.76,0.9959
5457,3,2023,4.51,4.01,0.8888
5458,3,2023,14.3,13.22,0.9247
5459,3,2023,15.85,14.71,0.9278
5461,3,2023,7.69,7.02,0.9128
5462,3,2023,6.05,5.45,0.901
5463,3,2023,16.88,15.57,0.9224
5464,3,2023,9.52,7.65,0.8037
5465,3,2023,8.2,7.64,0.9323
5466,3,2023,12.46,11.34,0.91
5468,3,2023,8.6,3.77,0.438
5469,3,2023,8.6,8.49,0.9869
5470,3,2023,8.76,3.61,0.4122
5472,3,2023,14.75,13.11,0.8889
5473,3,2023,5.06,4.98,0.9847
5475,3,2023,8.89,7.75,0.8717
5476,3,2023,5.05,4.46,0.883
5477,3,2023,7.92,7.12,0.8991
5478,3,2023,12.49,11.72,0.9386
5479,3,2023,13.03,7.5,0.5757
5481,3,2023,10.79,9.21,0.8533
5482,3,2023,12.21,10.79,0.8837
5483,3,2023,7.86,6.92,0.8807
5484,3,2023,6.2,5.59,0.9019
5486,3,2023,11.06,10.2,0.922
5487,3,2023,11.84,10.91,0.9217
5490,3,2023,16.23,13.54,0.834
5491,3,2023,5.58,5.29,0.9476
5492,3,2023,6.04,5.53,0.9151
5493,3,2023,12.71,12.21,0.9604
5495,3,2023,13.74,12.68,0.9228
5500,3,2023,2.35,2.23,0.9491
5501,3,2023,4.45,4.11,0.9237
5502,3,2023,5.06,4.85,0.9588
5503,3,2023,5.71,5.29,0.9259
5504,3,2023,7.1,6.4,0.9011
5505,3,2023,5.88,5.86,0.9959
5506,3,2023,4.85,4.56,0.9406
5507,3,2023,6.67,6.19,0.9279
5509,3,2023,7.76,6.63,0.8539
5511,3,2023,3.25,2.77,0.8535
5512,3,2023,3.75,3.44,0.9167
5513,3,2023,4.48,4.08,0.9108
5514,3,2023,4.0,3.52,0.8804
5515,3,2023,3.92,3.57,0.9106
5516,3,2023,2.61,2.53,0.9685
5517,3,2023,5.27,4.92,0.9328
5520,3,2023,5.07,4.36,0.8594
5521,3,2023,2.67,2.4,0.9005
5522,3,2023,3.86,2.46,0.6381
5523,3,2023,2.88,2.56,0.8895
5525,3,2023,3.87,3.44,0.8885
5526,3,2023,6.36,5.63,0.8859
5527,3,2023,3.75,3.21,0.8548
5528,3,2023,5.22,4.7,0.8999
5530,3,2023,6.77,5.98,0.8826
5531,3,2023,2.2,1.73,0.7878
5532,3,2023,4.43,4.37,0.9871
5533,3,2023,4.61,4.37,0.9486
5535,3,2023,3.22,2.87,0.8899
5536,3,2023,5.56,5.04,0.9058
5537,3,2023,3.33,2.86,0.8581
5538,3,2023,6.6,3.76,0.5703
5539,3,2023,5.35,5.25,0.9809
5541,3,2023,4.07,2.3,0.5661
5542,3,2023,2.89,2.73,0.9459
5544,3,2023,2.76,2.52,0.912
5546,3,2023,2.88,2.45,0.8515
5549,3,2023,5.63,5.0,0.8885
5550,3,2023,2.78,2.53,0.9103
5552,3,2023,6.78,6.01,0.8868
5553,3,2023,4.18,3.75,0.8963
5554,3,2023,7.4,5.15,0.6962
5555,3,2023,4.29,3.87,0.9018
5556,3,2023,7.03,6.38,0.9071
5557,3,2023,4.65,4.01,0.8626
5558,3,2023,4.15,1.85,0.4466
5559,3,2023,3.92,3.35,0.8536
5560,3,2023,6.24,5.89,0.9441
5561,3,2023,5.16,4.24,0.8208
5563,3,2023,6.68,6.35,0.9511
5564,3,2023,7.25,6.96,0.9605
5565,3,2023,5.01,4.47,0.8929
5567,3,2023,4.22,3.38,0.8009
5568,3,2023,4.5,4.01,0.8905
5569,3,2023,5.32,4.8,0.9024
5570,3,2023,3.24,2.8,0.8646
5571,3,2023,4.78,4.23,0.8844
5573,3,2023,5.71,5.52,0.9662
5574,3,2023,2.46,2.29,0.9316
5576,4,2023,4.27,3.71,0.868
5577,4,2023,2.41,2.03,0.8411
5578,4,2023,5.73,3.4,0.5936
5579,4,2023,2.45,2.2,0.8965
5581,4,2023,3.06,2.83,0.9248
5583,4,2023,6.77,5.98,0.8836
5587,4,2023,4.02,3.72,0.9255
5590,4,2023,7.38,7.25,0.9824
5591,4,2023,2.12,1.99,0.9376
5592,4,2023,8.01,5.41,0.6749
5593,4,2023,4.93,4.43,0.8977
5594,4,2023,4.33,3.86,0.8907
5595,4,2023,2.19,0.97,0.4432
5596,4,2023,2.05,1.8,0.8799
5597,4,2023,6.28,5.69,0.9068
5598,4,2023,2.21,2.0,0.907
5599,4,2023,3.15,2.79,0.8849
5600,4,2023,5.22,4.44,0.8501
5601,4,2023,2.83,2.6,0.9179
5602,4,2023,4.44,4.01,0.9026
5603,4,2023,5.9,5.46,0.925
5605,4,2023,5.1,3.55,0.6955
5606,4,2023,4.53,4.32,0.9538
5607,4,2023,4.53,3.94,0.8699
5610,4,2023,4.74,4.61,0.9735
5611,4,2023,5.21,4.35,0.8351
5614,4,2023,4.68,4.32,0.9224
5615,4,2023,3.46,3.2,0.924
5617,4,2023,2.57,2.24,0.8732
5618,4,2023,4.18,3.85,0.922
5619,4,2023,3.91,3.74,0.9562
5620,4,2023,2.27,1.85,0.8163
5622,4,2023,5.34,4.94,0.9251
5623,4,2023,2.36,1.9,0.8053
5624,4,2023,2.01,1.74,0.8664
5625,4,2023,4.24,4.11,0.9702
5626,4,2023,4.78,3.24,0.6788
5628,4,2023,8.18,7.02,0.858
5630,4,2023,3.27,2.93,0.8971
5631,4,2023,2.67,2.64,0.9877
5632,4,2023,3.06,2.55,0.8317
5633,4,2023,7.07,4.57,0.6461
5635,4,2023,4.45,4.29,0.9649
5638,4,2023,1.92,1.02,0.5328
5639,4,2023,8.43,5.27,0.6256
5640,4,2023,8.01,6.85,0.8554
5641,4,2023,3.24,3.2,0.9888
5642,4,2023,8.13,7.88,0.9688
5643,4,2023,5.62,5.24,0.9322
5644,4,2023,4.55,3.97,0.8725
5646,4,2023,5.47,2.35,0.4295
5647,4,2023,2.34,1.12,0.4782
5649,4,2023,5.07,4.66,0.9182
5650,4,2023,3.77,3.63,0.963
5651,4,2023,5.96,5.6,0.9402
5652,4,2023,7.08,4.07,0.5743
5653,4,2023,5.12,4.92,0.9601
5654,4,2023,2.04,1.87,0.9175
5656,4,2023,4.03,3.76,0.9325
5657,4,2023,5.51,5.31,0.9637
5658,4,2023,4.37,3.76,0.8605
5659,4,2023,6.79,3.7,0.545
5660,4,2023,5.53,4.89,0.8837
5662,4,2023,6.3,5.31,0.8423
5664,4,2023,5.62,3.16,0.5618
5665,4,2023,5.85,5.85,1.0
5666,4,2023,4.1,3.41,0.8314
5667,4,2023,4.71,4.26,0.9037
5669,4,2023,7.27,6.77,0.9306
5670,4,2023,5.05,4.6,0.9099
5671,4,2023,3.64,2.14,0.5884
5672,4,2023,4.66,3.98,0.853
5673,4,2023,6.66,6.09,0.9143
5674,4,2023,4.36,3.81,0.8747
5676,4,2023,2.19,1.79,0.8174
5677,4,2023,5.49,5.23,0.9528
5678,4,2023,6.41,4.32,0.6741
5679,4,2023,2.36,1.25,0.5298
5680,4,2023,5.59,5.11,0.9142
5681,4,2023,4.42,4.19,0.948
5682,4,2023,2.42,2.21,0.914
5684,4,2023,8.64,8.13,0.9412
5687,4,2023,5.7,5.09,0.8931
5688,4,2023,10.76,10.3,0.9575
5689,4,2023,4.58,2.32,0.5074
5690,4,2023,5.21,4.76,0.9128
5692,4,2023,10.99,9.39,0.8542
5693,4,2023,5.94,5.44,0.9165
5694,4,2023,3.3,2.88,0.8717
5695,4,2023,5.66,4.98,0.8795
5696,4,2023,4.29,3.74,0.8724
5697,4,2023,3.32,2.86,0.8624
5698,4,2023,6.24,6.18,0.99
5699,4,2023,7.35,7.04,0.9583
5701,4,2023,9.35,9.18,0.9818
5702,4,2023,4.79,4.1,0.8561
5704,4,2023,7.15,3.54,0.4949
5705,4,2023,6.23,5.32,0.8533
5706,4,2023,5.84,3.84,0.6571
5707,4,2023,4.81,4.18,0.8683
5709,4,2023,6.3,6.01,0.9546
5710,4,2023,6.92,6.15,0.8892
5711,4,2023,2.34,2.22,0.9477
5713,4,2023,10.41,6.73,0.6469
5714,4,2023,9.3,9.27,0.9971
5717,4,2023,4.51,3.81,0.8458
5718,4,2023,7.86,7.51,0.9554
5720,4,2023,7.99,7.6,0.9509
5721,4,2023,7.17,6.21,0.8661
5723,4,2023,5.0,4.73,0.9453
5725,4,2023,4.8,4.41,0.9184
5726,4,2023,7.01,6.28,0.8959
5727,4,2023,6.66,5.81,0.872
5729,4,2023,6.44,5.64,0.8762
5730,4,2023,3.08,3.04,0.987
5731,4,2023,5.8,5.25,0.905
5733,4,2023,8.87,8.3,0.9363
5734,4,2023,8.37,5.41,0.6466
5735,4,2023,4.04,3.53,0.8738
5736,4,2023,7.97,7.56,0.9483
5738,4,2023,7.26,6.18,0.851
5739,4,2023,10.01,8.89,0.8884
5740,4,2023,7.28,6.6,0.9064
5741,4,2023,5.41,4.92,0.9095
5742,4,2023,4.15,3.73,0.8978
5743,4,2023,6.63,4.53,0.6837
5744,4,2023,7.22,6.73,0.9327
5745,4,2023,7.44,4.51,0.6065
5746,4,2023,8.0,6.92,0.8656
5747,4,2023,6.26,5.59,0.8936
5748,4,2023,9.42,8.98,0.9528
5750,4,2023,6.29,5.92,0.9408
5751,4,2023,7.18,6.1,0.8501
5753,4,2023,7.73,7.1,0.9191
5755,4,2023,3.6,2.97,0.8259
5756,4,2023,3.47,3.15,0.9069
5757,4,2023,3.26,3.2,0.9809
5758,4,2023,6.71,5.82,0.8671
5759,4,2023,2.64,2.3,0.8716
5760,4,2023,7.05,3.92,0.5556
5763,4,2023,7.39,6.23,0.8433
5764,4,2023,5.29,4.65,0.8797
5765,4,2023,2.78,2.58,0.9289
5766,4,2023,6.15,5.41,0.8796
5767,4,2023,3.8,3.4,0.8956
5768,4,2023,6.92,3.26,0.4711
5771,4,2023,8.28,7.63,0.9219
5772,4,2023,10.93,10.01,0.9157
5773,4,2023,3.66,3.26,0.8914
5774,4,2023,3.4,3.13,0.9198
5776,4,2023,2.5,2.25,0.9001
5778,4,2023,5.38,4.97,0.9233
5779,4,2023,7.69,6.81,0.8851
5780,4,2023,2.28,2.05,0.8977
5781,4,2023,3.58,3.1,0.8654
5783,4,2023,6.34,2.55,0.4029
5785,4,2023,3.84,3.35,0.8726
5787,4,2023,9.6,6.42,0.6683
5788,4,2023,4.57,4.18,0.9153
5789,4,2023,5.16,4.71,0.9135
5791,4,2023,4.21,3.94,0.9363
5792,4,2023,5.77,5.12,0.8878
5794,4,2023,8.02,3.8,0.4732
5795,4,2023,3.05,2.83,0.927
5796,4,2023,13.24,8.56,0.6463
5798,4,2023,5.07,4.42,0.872
5799,4,2023,6.36,5.79,0.911
5800,4,2023,7.45,6.85,0.9196
5801,4,2023,10.59,9.59,0.9053
5802,4,2023,13.45,5.99,0.445
5804,4,2023,12.45,6.54,0.5256
5805,4,2023,5.27,5.24,0.9935
5806,4,2023,8.92,7.94,0.8906
5807,4,2023,7.15,6.26,0.8759
5809,4,2023,7.09,6.52,0.9199
5811,4,2023,9.57,8.78,0.9175
5812,4,2023,6.59,6.28,0.9527
5813,4,2023,12.17,10.4,0.8547
5814,4,2023,9.95,9.3,0.9343
5816,4,2023,5.35,4.97,0.9286
5817,4,2023,4.6,4.14,0.8993
5818,4,2023,15.46,14.2,0.9185
5820,4,2023,14.52,13.74,0.9462
5821,4,2023,13.31,12.51,0.9399
5822,4,2023,11.54,9.92,0.8593
5824,4,2023,6.22,5.83,0.9378
5825,4,2023,6.48,5.85,0.9024
5827,4,2023,10.07,9.14,0.9079
5828,4,2023,6.22,5.65,0.9079
5829,4,2023,5.75,5.17,0.899
5830,4,2023,5.1,4.86,0.9527
5832,4,2023,5.31,4.79,0.9017
5833,4,2023,12.38,10.65,0.8602
5834,4,2023,12.93,11.5,0.8893
5835,4,2023,12.17,11.1,0.9121
5837,4,2023,11.82,11.28,0.9542
5838,4,2023,4.33,4.02,0.9291
5840,4,2023,8.92,7.77,0.871
5841,4,2023,6.23,6.23,1.0
5842,4,2023,11.98,10.97,0.9156
5843,4,2023,13.21,12.63,0.956
5844,4,2023,8.18,7.35,0.8989
5845,4,2023,10.46,9.69,0.9263
5846,4,2023,7.09,6.65,0.9386
5847,4,2023,7.41,4.64,0.6257
5850,4,2023,13.84,6.2,0.4477
5851,4,2023,13.09,5.39,0.4118
5852,4,2023,10.25,5.98,0.5837
5853,4,2023,3.55,3.13,0.8821
5854,4,2023,5.42,4.98,0.9183
5855,4,2023,8.97,8.45,0.9423
5856,4,2023,13.68,7.77,0.5682
5857,4,2023,6.72,4.62,0.6875
5858,4,2023,6.44,6.2,0.9631
5859,4,2023,8.38,7.28,0.8683
5860,4,2023,5.09,4.44,0.8715
5861,4,2023,10.02,6.73,0.672
5862,4,2023,10.92,5.18,0.4747
5863,4,2023,9.37,8.28,0.884
5864,4,2023,6.6,6.33,0.9591
5865,4,2023,9.08,8.37,0.922
5866,4,2023,8.57,7.77,0.9066
5867,4,2023,12.15,10.3,0.8476
5868,4,2023,3.98,3.39,0.8524
5870,4,2023,8.87,8.13,0.9162
5871,4,2023,3.77,3.09,0.8197
5872,4,2023,4.96,4.69,0.9455
5873,4,2023,12.61,11.33,0.8987
5874,4,2023,10.8,10.8,1.0
5875,4,2023,5.39,3.34,0.6196
5877,4,2023,12.62,5.44,0.4307
5878,4,2023,10.87,9.79,0.9007
5881,4,2023,6.27,5.92,0.9448
5882,4,2023,5.63,5.48,0.9731
5885,4,2023,9.38,7.87,0.8395
5886,4,2023,5.34,4.45,0.8335
5887,4,2023,12.17,10.71,0.8801
5888,4,2023,5.5,3.67,0.6675
5890,4,2023,5.04,4.66,0.9249
5891,4,2023,6.74,6.39,0.9478
5892,4,2023,11.66,9.99,0.857
5893,4,2023,9.98,8.11,0.8124
5894,4,2023,8.54,8.02,0.9393
5895,4,2023,13.11,7.35,0.5606
5896,4,2023,15.4,12.69,0.8243
5897,4,2023,3.86,3.52,0.9108
5898,4,2023,5.76,5.4,0.9367
5899,4,2023,13.98,6.83,0.4883
5900,4,2023,10.07,8.93,0.8867
5901,4,2023,5.45,4.9,0.8986
5903,4,2023,5.33,2.52,0.4728
5904,4,2023,4.6,3.91,0.8511
5905,4,2023,4.46,3.91,0.8764
5906,4,2023,4.83,4.47,0.9259
5909,4,2023,3.76,2.06,0.5472
5910,4,2023,5.55,5.06,0.9117
5911,4,2023,2.88,2.49,0.8652
5913,4,2023,3.53,3.17,0.8977
5914,4,2023,6.39,5.23,0.8179
5915,4,2023,4.86,4.43,0.9121
5916,4,2023,4.71,4.53,0.9622
5917,4,2023,2.24,1.9,0.846
5918,4,2023,3.98,3.51,0.8816
5921,4,2023,4.98,4.57,0.9182
5922,4,2023,4.13,3.94,0.9551
5923,4,2023,2.89,2.56,0.8871
5924,4,2023,6.84,6.0,0.8773
5925,4,2023,6.33,5.23,0.8262
5926,4,2023,7.01,6.37,0.9091
5927,4,2023,3.73,3.68,0.9867
5928,4,2023,4.23,3.88,0.9161
5929,4,2023,5.35,4.84,0.9041
5930,4,2023,7.04,6.46,0.9179
5932,4,2023,2.11,1.91,0.9046
5933,4,2023,2.93,2.56,0.8725
5934,4,2023,2.64,2.48,0.9379
5935,4,2023,4.29,3.92,0.914
5936,4,2023,2.95,1.92,0.651
5938,4,2023,3.75,2.44,0.6504
5939,4,2023,7.02,6.72,0.9571
5940,4,2023,5.15,4.8,0.9316
5941,4,2023,6.65,5.87,0.8829
5942,4,2023,3.52,3.33,0.9451
5943,4,2023,3.73,1.97,0.5275
5945,4,2023,3.46,1.56,0.4514
5946,4,2023,2.3,2.01,0.8746
5947,4,2023,2.22,1.85,0.8342
5949,4,2023,3.38,3.12,0.9239
5950,4,2023,2.44,1.55,0.6363
5951,4,2023,6.88,5.89,0.8559
5952,4,2023,2.48,2.04,0.822
5954,4,2023,4.44,4.0,0.9016
5956,4,2023,3.09,2.78,0.899
5957,4,2023,2.39,1.36,0.5694
5959,4,2023,3.67,3.17,0.8633
5963,4,2023,5.36,4.6,0.8581
5964,4,2023,6.92,6.39,0.9236
5966,4,2023,3.3,2.91,0.883
5967,4,2023,7.64,4.86,0.6355
5968,4,2023,6.36,5.53,0.8696
5970,4,2023,5.19,4.73,0.9122
5971,4,2023,6.96,3.9,0.5597
5972,4,2023,3.77,3.5,0.9284
5975,4,2023,4.62,4.1,0.8885
5976,5,2023,3.56,3.26,0.9153
5977,5,2023,5.93,5.31,0.8954
5978,5,2023,5.18,4.69,0.9053
5979,5,2023,5.71,5.09,0.892
5980,5,2023,6.44,4.16,0.6467
5981,5,2023,5.27,4.81,0.9135
5982,5,2023,5.79,5.01,0.8653
5985,5,2023,5.46,4.72,0.8644
5986,5,2023,5.6,4.76,0.8495
5987,5,2023,4.89,2.23,0.4568
5988,5,2023,3.41,2.92,0.8563
5989,5,2023,5.99,5.46,0.9114
5990,5,2023,3.13,1.98,0.6332
5991,5,2023,2.63,1.55,0.588
5993,5,2023,6.9,6.25,0.9064
5994,5,2023,6.41,4.38,0.6829
5996,5,2023,5.39,3.56,0.6606
5998,5,2023,3.27,3.07,0.9374
6002,5,2023,6.35,2.71,0.4266
6003,5,2023,6.03,5.56,0.9218
6004,5,2023,7.61,6.63,0.8707
6005,5,2023,4.3,3.91,0.9089
6006,5,2023,4.19,3.58,0.8544
6007,5,2023,5.5,4.58,0.8333
6009,5,2023,4.9,4.36,0.8897
6010,5,2023,5.01,4.51,0.9001
6011,5,2023,3.08,2.74,0.8891
6012,5,2023,3.8,3.26,0.8576
6013,5,2023,5.48,4.87,0.889
6014,5,2023,5.72,3.32,0.5811
6015,5,2023,7.85,7.09,0.9032
6017,5,2023,5.66,5.16,0.9123
6018,5,2023,4.51,3.96,0.8782
6019,5,2023,5.53,5.26,0.9519
6021,5,2023,5.99,3.22,0.537
6022,5,2023,5.72,5.29,0.9245
6023,5,2023,3.55,3.38,0.9523
6024,5,2023,5.78,5.34,0.9242
6026,5,2023,3.78,3.39,0.8969
6027,5,2023,3.59,3.17,0.8839
6028,5,2023,7.17,6.79,0.9464
6029,5,2023,6.11,3.68,0.6017
6030,5,2023,7.83,4.6,0.5869
6032,5,2023,2.63,2.34,0.8891
6033,5,2023,6.1,3.31,0.5431
6034,5,2023,6.15,5.66,0.9202
6035,5,2023,2.56,1.33,0.5179
6037,5,2023,4.98,4.45,0.8926
6038,5,2023,3.92,3.45,0.8804
6039,5,2023,5.21,2.71,0.5197
6040,5,2023,3.37,3.18,0.9442
6042,5,2023,5.05,4.29,0.8501
6043,5,2023,8.62,8.36,0.9694
6044,5,2023,2.38,2.23,0.9381
6045,5,2023,2.4,2.28,0.9486
6046,5,2023,6.59,5.84,0.8865
6048,5,2023,4.07,2.79,0.6844
6049,5,2023,4.21,3.57,0.8477
6050,5,2023,4.35,3.85,0.884
6051,5,2023,3.56,3.29,0.9247
6053,5,2023,4.36,4.17,0.9568
6055,5,2023,3.39,2.92,0.8607
6056,5,2023,6.23,5.55,0.8904
6057,5,2023,5.57,5.01,0.8989
6058,5,2023,2.2,1.87,0.8492
6059,5,2023,5.72,3.61,0.6309
6060,5,2023,4.51,2.85,0.6327
6061,5,2023,5.32,2.58,0.4845
6062,5,2023,6.66,4.36,0.6554
6064,5,2023,4.11,3.59,0.8734
6065,5,2023,4.89,4.42,0.9047
6066,5,2023,3.57,3.2,0.8964
6068,5,2023,2.14,1.9,0.8901
6072,5,2023,5.35,4.69,0.8759
6074,5,2023,8.28,7.6,0.9178
6075,5,2023,5.39,5.23,0.9711
6077,5,2023,8.68,7.9,0.9106
6078,5,2023,13.3,5.62,0.4229
6079,5,2023,4.72,3.17,0.671
6080,5,2023,10.15,4.94,0.4866
6081,5,2023,15.09,12.99,0.8611
6082,5,2023,7.16,6.06,0.8459
6083,5,2023,5.54,4.85,0.8754
6085,5,2023,9.31,4.22,0.4537
6088,5,2023,11.1,10.47,0.943
6089,5,2023,4.39,4.02,0.9147
6090,5,2023,6.66,2.76,0.4145
6092,5,2023,10.24,9.19,0.8971
6093,5,2023,7.24,6.64,0.9171
6094,5,2023,5.25,3.26,0.62
6095,5,2023,5.97,4.96,0.8312
6097,5,2023,14.92,7.18,0.4813
6098,5,2023,4.04,3.65,0.9024
6099,5,2023,13.98,12.95,0.9265
6102,5,2023,8.58,7.01,0.8172
6103,5,2023,3.86,3.47,0.8985
6104,5,2023,7.1,6.47,0.9107
6105,5,2023,5.47,5.14,0.939
6106,5,2023,12.63,11.78,0.9327
6107,5,2023,10.37,9.63,0.9283
6108,5,2023,5.94,5.19,0.873
6109,5,2023,5.87,4.86,0.8287
6110,5,2023,15.14,13.46,0.8893
